Id,Category
2997,2
2998,0
2999,8
3000,8
3001,9
3002,1
3003,5
3004,5
3005,4
3006,3
3007,0
3008,0
3009,0
3010,0
3011,3
3012,6
3013,9
3014,0
3015,0
3016,0
3017,0
3018,0
3019,5
3020,6
3021,0
3022,5
3023,0
3024,0
3025,4
3026,0
3027,8
3028,10
3029,0
3030,0
3031,7
3032,9
3033,5
3034,8
3035,0
3036,1
3037,0
3038,10
3039,4
3040,3
3041,9
3042,10
3043,2
3044,3
3045,0
3046,0
3047,2
3048,5
3049,0
3050,3
3051,0
3052,8
3053,10
3054,0
3055,3
3056,2
3057,9
3058,0
3059,8
3060,8
3061,0
3062,3
3063,9
3064,0
3065,9
3066,7
3067,6
3068,3
3069,5
3070,0
3071,2
3072,0
3073,0
3074,0
3075,3
3076,0
3077,3
3078,0
3079,5
3080,5
3081,10
3082,9
3083,1
3084,9
3085,0
3086,5
3087,2
3088,6
3089,0
3090,9
3091,5
3092,9
3093,5
3094,0
3095,4
3096,9
3097,0
3098,3
3099,4
3100,0
3101,9
3102,5
3103,8
3104,8
3105,0
3106,3
3107,9
3108,2
3109,5
3110,9
3111,2
3112,5
3113,0
3114,9
3115,9
3116,8
3117,3
3118,7
3119,5
3120,0
3121,9
3122,5
3123,4
3124,8
3125,3
3126,8
3127,5
3128,7
3129,0
3130,0
3131,5
3132,4
3133,0
3134,5
3135,4
3136,0
3137,9
3138,2
3139,5
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,1
3147,3
3148,0
3149,0
3150,5
3151,2
3152,0
3153,0
3154,9
3155,9
3156,0
3157,9
3158,4
3159,9
3160,8
3161,1
3162,0
3163,5
3164,9
3165,0
3166,9
3167,9
3168,2
3169,0
3170,0
3171,9
3172,0
3173,6
3174,3
3175,7
3176,10
3177,4
3178,3
3179,0
3180,0
3181,0
3182,9
3183,8
3184,3
3185,8
3186,9
3187,8
3188,5
3189,0
3190,0
3191,3
3192,9
3193,4
3194,0
3195,0
3196,10
3197,8
3198,2
3199,0
3200,8
3201,3
3202,3
3203,9
3204,6
3205,10
3206,0
3207,6
3208,0
3209,5
3210,0
3211,0
3212,9
3213,0
3214,0
3215,9
3216,3
3217,0
3218,8
3219,9
3220,9
3221,9
3222,0
3223,2
3224,3
3225,0
3226,9
3227,9
3228,0
3229,6
3230,0
3231,0
3232,3
3233,5
3234,7
3235,5
3236,0
3237,7
3238,3
3239,5
3240,9
3241,3
3242,7
3243,8
3244,3
3245,6
3246,8
3247,0
3248,9
3249,0
3250,10
3251,5
3252,0
3253,3
3254,8
3255,9
3256,0
3257,0
3258,5
3259,0
3260,9
3261,5
3262,3
3263,6
3264,0
3265,0
3266,9
3267,8
3268,0
3269,7
3270,5
3271,4
3272,9
3273,5
3274,4
3275,8
3276,5
3277,0
3278,3
3279,9
3280,6
3281,3
3282,9
3283,3
3284,9
3285,3
3286,7
3287,3
3288,0
3289,0
3290,7
3291,9
3292,8
3293,2
3294,3
3295,6
3296,8
3297,5
3298,9
3299,7
3300,0
3301,9
3302,0
3303,0
3304,10
3305,2
3306,3
3307,0
3308,2
3309,0
3310,2
3311,9
3312,9
3313,3
3314,8
3315,0
3316,4
3317,9
3318,0
3319,3
3320,1
3321,4
3322,8
3323,0
3324,2
3325,2
3326,5
3327,5
3328,3
3329,4
3330,3
3331,0
3332,8
3333,3
3334,0
3335,5
3336,9
3337,10
3338,0
3339,0
3340,0
3341,4
3342,2
3343,8
3344,0
3345,0
3346,0
