Id,Category
2997,5
2998,9
2999,5
3000,2
3001,9
3002,2
3003,5
3004,5
3005,9
3006,3
3007,2
3008,9
3009,9
3010,9
3011,3
3012,9
3013,2
3014,9
3015,9
3016,9
3017,9
3018,5
3019,5
3020,3
3021,9
3022,5
3023,9
3024,9
3025,9
3026,3
3027,5
3028,9
3029,9
3030,9
3031,9
3032,9
3033,2
3034,5
3035,9
3036,2
3037,9
3038,9
3039,9
3040,9
3041,10
3042,5
3043,9
3044,9
3045,3
3046,9
3047,2
3048,5
3049,9
3050,9
3051,9
3052,2
3053,2
3054,5
3055,3
3056,2
3057,9
3058,9
3059,5
3060,5
3061,9
3062,3
3063,9
3064,9
3065,9
3066,9
3067,9
3068,9
3069,5
3070,10
3071,9
3072,10
3073,5
3074,9
3075,9
3076,9
3077,9
3078,9
3079,5
3080,2
3081,10
3082,5
3083,9
3084,9
3085,2
3086,5
3087,3
3088,9
3089,9
3090,9
3091,9
3092,9
3093,5
3094,9
3095,9
3096,9
3097,5
3098,9
3099,5
3100,3
3101,9
3102,5
3103,9
3104,9
3105,2
3106,9
3107,9
3108,2
3109,5
3110,9
3111,9
3112,5
3113,5
3114,9
3115,9
3116,2
3117,2
3118,2
3119,2
3120,5
3121,5
3122,5
3123,9
3124,2
3125,9
3126,5
3127,5
3128,9
3129,9
3130,9
3131,5
3132,5
3133,9
3134,5
3135,9
3136,9
3137,5
3138,2
3139,5
3140,2
3141,9
3142,9
3143,9
3144,10
3145,2
3146,3
3147,3
3148,5
3149,9
3150,5
3151,5
3152,10
3153,2
3154,5
3155,9
3156,9
3157,9
3158,9
3159,2
3160,2
3161,2
3162,9
3163,9
3164,9
3165,9
3166,9
3167,9
3168,2
3169,9
3170,9
3171,9
3172,9
3173,9
3174,2
3175,9
3176,10
3177,9
3178,9
3179,2
3180,9
3181,2
3182,9
3183,3
3184,2
3185,2
3186,9
3187,2
3188,5
3189,9
3190,9
3191,9
3192,5
3193,9
3194,2
3195,5
3196,9
3197,9
3198,5
3199,2
3200,3
3201,2
3202,9
3203,5
3204,9
3205,5
3206,9
3207,5
3208,5
3209,5
3210,9
3211,9
3212,2
3213,9
3214,5
3215,9
3216,2
3217,2
3218,9
3219,5
3220,9
3221,5
3222,9
3223,2
3224,2
3225,5
3226,2
3227,5
3228,5
3229,9
3230,9
3231,2
3232,9
3233,9
3234,9
3235,5
3236,9
3237,2
3238,9
3239,9
3240,2
3241,5
3242,5
3243,2
3244,2
3245,9
3246,9
3247,2
3248,5
3249,5
3250,9
3251,5
3252,9
3253,2
3254,5
3255,9
3256,9
3257,9
3258,5
3259,5
3260,5
3261,5
3262,9
3263,5
3264,9
3265,5
3266,9
3267,2
3268,9
3269,3
3270,5
3271,5
3272,9
3273,9
3274,9
3275,5
3276,5
3277,2
3278,9
3279,9
3280,9
3281,9
3282,9
3283,2
3284,9
3285,3
3286,9
3287,9
3288,9
3289,5
3290,2
3291,9
3292,5
3293,5
3294,3
3295,2
3296,5
3297,2
3298,9
3299,9
3300,2
3301,9
3302,2
3303,9
3304,5
3305,5
3306,2
3307,9
3308,2
3309,2
3310,2
3311,2
3312,2
3313,2
3314,5
3315,5
3316,9
3317,9
3318,9
3319,2
3320,2
3321,9
3322,2
3323,9
3324,5
3325,2
3326,5
3327,5
3328,3
3329,9
3330,3
3331,2
3332,9
3333,2
3334,9
3335,5
3336,9
3337,10
3338,2
3339,9
3340,3
3341,9
3342,5
3343,9
3344,5
3345,5
3346,9
